0.6901,0.69637,0.70981,0.67264,0.68339,0.69234,0.69055,0.69592,0.71115,0.67398,0.68383,0.69324,0.69055,0.69592,0.7107,0.67309,0.68294,0.69234,0.68921,0.69727,0.70667,0.6704,0.68159,0.69279,0.69055,0.69772,0.71115,0.66816,0.68159,0.69279,0.68966,0.69727,0.70802,0.66771,0.6798,0.69324,0.68966,0.69727,0.70802,0.66682,0.67936,0.69369,0.68921,0.69772,0.70757,0.66413,0.67936,0.69279,0.68876,0.69861,0.70488,0.66368,0.67801,0.69279,0.68831,0.69816,0.70309,0.66323,0.67667,0.69324,0.68831,0.69951,0.70354,0.66099,0.67712,0.69324,0.68831,0.69772,0.70309,0.66144,0.67622,0.69369,0.68786,0.69906,0.70085,0.65741,0.67398,0.69369,0.68786,0.69906,0.7004,0.65562,0.67309,0.69369,0.68697,0.69996,0.69592,0.65383,0.67085,0.69369
0.69637,0.68518,0.71518,0.69996,0.69234,0.69189,0.69369,0.68159,0.71742,0.70264,0.69234,0.69234,0.69727,0.68518,0.71518,0.70085,0.69682,0.69189,0.69413,0.68518,0.71966,0.69772,0.69413,0.69189,0.69592,0.68831,0.7219,0.69637,0.69592,0.69324,0.69324,0.68876,0.71787,0.69324,0.69234,0.69279,0.69413,0.68742,0.71921,0.69727,0.69413,0.69234,0.69413,0.69055,0.71876,0.69234,0.69369,0.69279,0.69279,0.68921,0.721,0.69369,0.69145,0.69279,0.69324,0.69189,0.71787,0.69055,0.69234,0.69279,0.69234,0.69189,0.71787,0.691,0.69055,0.69189,0.69324,0.69279,0.72011,0.68966,0.69189,0.69279,0.69279,0.69279,0.71832,0.68921,0.6901,0.69234,0.69234,0.69279,0.71473,0.68876,0.69145,0.69234,0.69234,0.69413,0.721,0.68786,0.69145,0.69234
0.69234,0.69324,0.71876,0.68921,0.691,0.69324,0.69189,0.69279,0.71832,0.68966,0.69145,0.69324,0.69279,0.69279,0.721,0.68786,0.6901,0.69279,0.69189,0.69234,0.72145,0.68876,0.6901,0.69324,0.69189,0.69279,0.71697,0.68876,0.69055,0.69324,0.69234,0.69234,0.71832,0.68876,0.691,0.69279,0.69189,0.69369,0.71876,0.68831,0.69055,0.69324,0.69279,0.69145,0.721,0.68966,0.69234,0.69279,0.69234,0.69279,0.71832,0.68921,0.69145,0.69324,0.69279,0.69279,0.71966,0.68831,0.69055,0.69279,0.69234,0.69324,0.71787,0.68831,0.69145,0.69279,0.69279,0.69279,0.71742,0.68921,0.69145,0.69369,0.69234,0.69234,0.71518,0.68966,0.69189,0.69234,0.69234,0.69189,0.71832,0.6901,0.691,0.69279,0.69279,0.69369,0.721,0.68742,0.69189,0.69324
0.6901,0.69951,0.50739,0.66906,0.69996,0.69055,0.67577,0.69906,0.085087,0.60681,0.72459,0.68876,0.69458,0.69145,0.65249,0.68025,0.68383,0.69816,0.69772,0.69189,0.72548,0.691,0.70264,0.69189,0.69458,0.691,0.7116,0.691,0.69369,0.69279,0.69592,0.68518,0.72011,0.69861,0.69548,0.69279,0.69592,0.6901,0.71697,0.69279,0.69592,0.69234,0.69324,0.68876,0.71832,0.69413,0.69234,0.69234,0.69189,0.68742,0.71876,0.69548,0.6901,0.69189,0.69234,0.68786,0.71652,0.69503,0.69055,0.69234,0.69369,0.68786,0.71876,0.69458,0.69234,0.69234,0.69413,0.68921,0.71876,0.69279,0.69279,0.69189,0.69324,0.68966,0.71832,0.69279,0.69189,0.69234,0.69324,0.691,0.71832,0.691,0.69189,0.69189,0.69413,0.69145,0.71876,0.69055,0.69324,0.69189
0.69189,0.72727,0.4747,0.77295,0.79445,0.70891,0.69189,0.72593,0.48142,0.77206,0.79176,0.70802,0.69189,0.72548,0.48589,0.77116,0.79042,0.70712,0.69145,0.72459,0.48858,0.77026,0.78818,0.70712,0.69145,0.72414,0.49082,0.77026,0.78773,0.70667,0.69145,0.72369,0.49395,0.76937,0.78639,0.70667,0.69189,0.72324,0.4953,0.76937,0.78549,0.70667,0.69189,0.72279,0.49709,0.76892,0.78459,0.70622,0.69189,0.72279,0.49843,0.76892,0.7837,0.70622,0.69189,0.72235,0.49978,0.76847,0.78325,0.70578,0.69189,0.7219,0.50067,0.76847,0.78325,0.70578,0.69189,0.7219,0.50202,0.76803,0.78236,0.70533,0.69189,0.72145,0.50291,0.76803,0.78191,0.70578,0.69189,0.72145,0.50425,0.76803,0.78191,0.70578,0.69189,0.72145,0.5047,0.76758,0.78146,0.70578
0.69772,0.69145,0.55799,0.57322,0.65338,0.68562,0.70533,0.64666,0.32288,0.56829,0.58665,0.69548,0.71339,0.59561,0.14734,0.62696,0.53829,0.7107,0.7004,0.65025,0.41469,0.61935,0.59158,0.7107,0.6901,0.69727,0.65831,0.64666,0.66771,0.6901,0.69055,0.69861,0.64622,0.63502,0.66592,0.69234,0.69324,0.69548,0.64263,0.6292,0.66323,0.69189,0.69324,0.69503,0.64308,0.62741,0.66682,0.69055,0.69413,0.69458,0.64219,0.62741,0.66861,0.691,0.69413,0.69458,0.64129,0.62875,0.66682,0.691,0.69324,0.69413,0.64084,0.62785,0.66547,0.69055,0.69369,0.69413,0.6395,0.62606,0.66502,0.69055,0.69369,0.69413,0.63995,0.62562,0.66592,0.69055,0.69369,0.69413,0.64039,0.62651,0.66682,0.69055,0.69369,0.69413,0.63995,0.62651,0.66682,0.69055
0.68115,0.73175,0.48948,0.71563,0.75996,0.70085,0.6798,0.73175,0.48007,0.72011,0.75996,0.7013,0.6798,0.72951,0.47962,0.72682,0.75996,0.70085,0.67846,0.72727,0.46977,0.74071,0.75996,0.69996,0.67891,0.72324,0.46216,0.76131,0.76579,0.69861,0.67622,0.72235,0.42902,0.78146,0.76713,0.69861,0.67488,0.72145,0.40752,0.79937,0.7725,0.69816,0.67353,0.71966,0.39319,0.81505,0.77609,0.69682,0.67085,0.71966,0.36722,0.82669,0.77698,0.69592,0.65831,0.72862,0.33139,0.82938,0.76131,0.69279,0.64398,0.74205,0.25929,0.8352,0.75593,0.68921,0.62965,0.75504,0.19704,0.84326,0.74563,0.68607,0.61039,0.77206,0.13704,0.83206,0.72727,0.68294,0.59158,0.78773,0.078818,0.83251,0.7013,0.67577,0.57635,0.79848,0.0206,0.83923,0.69369,0.6704
0.67891,0.69279,0.51455,0.5768,0.69458,0.70399,0.65696,0.66458,0.25078,0.56471,0.71832,0.70175,0.65338,0.6386,0.11106,0.59024,0.75414,0.69324,0.70175,0.7107,0.67264,0.66861,0.70354,0.691,0.69279,0.70488,0.70622,0.66995,0.68831,0.69055,0.68876,0.69682,0.71473,0.6807,0.6901,0.69189,0.69145,0.69503,0.71473,0.68159,0.69145,0.69189,0.69369,0.69413,0.71339,0.68339,0.69413,0.69189,0.69324,0.69234,0.71026,0.68428,0.69413,0.69189,0.69279,0.69189,0.70981,0.68518,0.69234,0.69279,0.69324,0.69145,0.70981,0.68473,0.69369,0.69234,0.69324,0.69145,0.70981,0.68428,0.69458,0.69234,0.69279,0.69189,0.70981,0.68428,0.69279,0.69279,0.69234,0.69324,0.71205,0.68473,0.69234,0.69279,0.69234,0.69369,0.71339,0.68428,0.69189,0.69234
0.69458,0.69637,0.71115,0.68025,0.69727,0.69279,0.69458,0.69592,0.70757,0.68204,0.69861,0.69279,0.69503,0.69727,0.70936,0.67891,0.69906,0.69279,0.69458,0.69637,0.70488,0.68115,0.69861,0.69279,0.69548,0.69682,0.70936,0.67936,0.69951,0.69279,0.69548,0.69772,0.70578,0.67846,0.69951,0.69279,0.69592,0.69637,0.70443,0.68025,0.70085,0.69279,0.69548,0.69727,0.70309,0.67891,0.7004,0.69279,0.69548,0.69682,0.69951,0.68025,0.7004,0.69324,0.69637,0.69772,0.70354,0.67891,0.7004,0.69324,0.69548,0.69772,0.69996,0.67846,0.7004,0.69324,0.69592,0.69816,0.69816,0.67846,0.70354,0.69279,0.69682,0.69637,0.69548,0.68025,0.70264,0.69324,0.69637,0.69772,0.69592,0.67756,0.70264,0.69324,0.69682,0.69816,0.69369,0.67846,0.70309,0.69279
0.68383,0.71742,0.28168,0.65249,0.65831,0.6901,0.68115,0.72682,0.087326,0.63592,0.6498,0.68876,0.69458,0.69682,0.71697,0.68159,0.69369,0.691,0.69055,0.68966,0.72056,0.69279,0.68697,0.69279,0.69055,0.69816,0.71652,0.68294,0.68876,0.69189,0.68966,0.69548,0.71832,0.68562,0.68697,0.69234,0.69145,0.69413,0.71876,0.68607,0.68966,0.69234,0.69369,0.69503,0.71787,0.68473,0.69279,0.69234,0.69369,0.69548,0.71876,0.68518,0.69189,0.69234,0.69279,0.69548,0.71832,0.68473,0.69145,0.69234,0.69189,0.69413,0.71832,0.68652,0.6901,0.69234,0.69234,0.69369,0.71832,0.68697,0.6901,0.69234,0.69234,0.69324,0.71697,0.68742,0.69055,0.69234,0.69234,0.69324,0.71787,0.68786,0.6901,0.69234,0.69189,0.69279,0.71832,0.68786,0.6901,0.69234
