1.9412,1.1702,3.2175,1.7531,2.1293,-0.18594,-0.27444,1.0713,0.61934,1.4398,2.5967,0.58855,-1.2634,-0.47147,0.31661,1.0587,1.4345,0.44693,-1.9916,-2.2197,-0.63396,-0.84605,-1.5123,-0.94161,-1.1476,-1.1616,-0.56551,0.62369,0.03181,0.66435,-1.2029,-0.7439,-0.17356,0.5308,1.7866,1.7361,0.64997,0.49257,0.95294,1.661,1.1308,1.3919,2.1916,0.9645,1.6179,2.2791,1.3684,3.3603,2.0259,0.73228,2.0686,0.69383,1.3343,-0.64522,-0.48698,-1.7578,-1.9385,-0.24922,0.4432,0.6861,0.89118,-1.1281,-1.889,-0.56818,-0.034483,0.0025977,0.059328,-1.5571,-3.8876,-3.8066,-2.3007,-1.4734,-2.5568,-2.7565,-2.5316,-2.586,-1.7664,-0.60712,-1.3571,-0.17193,-2.4185,-2.96,-1.77,-1.4064,-0.35923,-0.26358,0.052294,-1.5843,-1.1415,-0.44713,-0.83708,0.30248,2.1983,0.83002,1.2381,0.94051,-0.31175,2.0497,0.69305,-0.14671
-0.71087,-1.0775,0.21224,1.6571,1.1978,-0.50207,-1.0407,-0.77542,-2.6673,-1.0665,-0.0049905,-0.39564,1.4995,0.79629,0.36188,0.30191,1.923,1.3621,-0.095644,0.8375,0.17408,0.16084,-0.89823,-0.27194,-0.47821,-1.6255,0.14527,0.53191,0.73472,-0.45238,-0.64912,1.541,1.8265,1.0357,1.2914,1.3001,1.074,0.62173,-0.93503,-1.3577,-1.8585,-1.8383,-1.6454,-1.7793,-1.8018,-0.83162,-0.91068,-3.8809,-1.4467,-0.47678,-1.2322,-1.6857,-1.1706,0.19857,-0.036032,-1.3487,-0.83957,0.0083463,-1.6249,-0.25299,-0.071396,-0.86126,0.35138,0.91602,0.78016,0.63184,2.0137,1.6831,0.10875,0.64911,0.1308,0.12344,-0.67053,-0.53451,-1.596,-2.5374,-0.44665,-0.2477,-0.21692,-1.7849,-1.0763,0.35341,0.93813,-0.22564,0.39391,0.0022393,-0.57068,0.36732,-1.5633,-2.0279,-2.5558,-2.2121,-2.2398,-3.5886,-3.729,-1.7198,-2.2631,-3.4572,-2.0073,-1.6516
1.3022,2.2816,1.436,0.46325,1.8883,1.9287,0.085503,0.49862,0.99315,0.49531,0.18828,-0.49995,-2.4101,-1.1788,2.3404,1.6498,-0.054923,-0.03958,-1.6625,-1.3856,-0.84366,-0.173,1.7449,1.3386,0.38739,0.11866,-0.60962,0.10521,-0.54952,0.65971,0.7046,0.83955,1.73,0.50158,0.53319,0.15294,1.8701,-1.0154,-0.58045,-0.62969,-1.0397,-0.041768,1.4171,0.85041,1.9984,-0.14752,-0.54248,0.38223,-0.059445,1.0062,-1.7188,-0.39793,-0.66566,-0.81835,0.33775,0.32141,-1.9251,-2.1043,-2.2624,-2.2734,-2.2848,-2.7362,-4.8716,-3.9106,-0.08711,-0.65862,-1.6011,-1.7529,-2.283,-2.3218,-1.0366,-0.37079,1.1349,1.1032,-0.30303,-0.40182,-1.1387,-1.0356,-1.9211,-1.2687,-1.3821,-1.0556,0.44126,-0.36576,-0.22649,0.091513,1.8141,-1.4521,-1.7257,-2.1546,-2.631,-1.0826,-0.56791,-1.0258,0.16204,-2.0517,-2.1141,-1.4847,-1.5438,-1.2807
3.1158,2.8835,2.0844,1.6325,0.057126,-0.66224,-2.0279,-0.7483,0.63828,0.39299,2.0146,2.682,2.8534,1.7615,1.4975,1.3941,0.79851,0.10687,0.81974,1.7218,1.1646,1.6447,1.508,4.0899,5.0892,4.7756,4.2044,3.9666,2.4417,1.4736,0.22667,1.405,0.718,0.67565,1.3163,-0.94074,-0.57713,0.68328,0.096108,0.051756,0.85917,1.3096,2.4936,0.95932,-0.18627,1.2275,0.84359,0.79421,1.9155,1.4957,1.2636,1.8691,1.3786,1.3612,0.1951,-0.56086,-2.2966,-0.86117,-0.070989,-0.35467,0.79268,1.6042,1.613,1.1719,1.2637,2.3704,0.53316,-0.8204,0.50288,1.9265,0.73235,0.77209,1.4155,3.4397,4.2549,3.7509,2.4156,3.1005,1.1224,0.042861,-0.44479,1.3346,0.53329,0.68806,1.3417,-0.98493,-0.69527,1.4425,0.66001,0.079863,0.16789,0.35114,0.99622,-0.98961,-1.923,-1.3324,-1.0666,-0.63513,1.1969,1.1038
-0.91196,-0.065543,0.21207,1.3866,0.68278,1.3026,1.368,0.60325,2.5235,1.8916,1.529,1.4454,1.9894,3.1231,1.7375,0.71932,1.7139,0.60064,-0.44576,-2.08,-1.5007,-1.9277,0.067438,-0.22374,-1.1083,0.47045,0.76367,2.0959,1.9366,0.56375,-0.89046,0.23622,-1.2882,-1.6092,-0.86763,-1.2359,-2.0472,0.29443,-0.44033,-0.62456,-0.69394,-0.16828,-0.51078,0.53717,2.2742,3.7121,2.2691,1.6249,1.639,2.256,-1.8159,-0.10082,0.21487,1.2173,0.48819,1.7965,2.3823,0.52468,2.2935,1.6704,-0.13335,0.38029,1.2093,2.5608,1.9539,0.56684,1.4829,0.3108,-2.1331,-2.5274,-1.8017,-2.7255,-0.24157,-0.2994,-1.5803,-0.5331,0.45162,1.3276,1.3203,-0.2248,-1.5596,-0.54171,-1.1006,0.044069,0.58927,0.22497,-1.5054,-0.043355,-1.3549,-0.7928,-1.1358,-1.4127,-2.678,-1.6127,-0.84472,-0.52085,-1.2301,-1.9658,-1.3268,-0.93237
-1.3674,-0.4775,0.32391,0.23648,-0.1372,-0.16202,0.26387,0.89477,0.91428,0.29213,1.92,0.44659,0.36731,-0.67271,0.6432,1.5666,-0.19178,-1.24,-0.47448,0.67521,0.27616,-1.3725,-2.1791,-1.6581,-0.29894,0.040975,-0.53668,-0.99342,0.44877,0.5958,1.6235,0.49391,-0.67298,-1.5717,-1.9405,-2.0298,-1.4321,-1.8197,-1.1906,1.5309,2.0197,0.32702,0.95892,1.0796,1.503,2.6351,1.4043,1.386,1.5292,1.2493,-2.8293,-2.8523,-1.7344,-1.4766,-2.4876,-2.5585,-1.5223,-1.0744,-1.3981,-0.50623,0.403,-0.91109,-0.99566,-0.60357,0.56167,0.33932,-1.828,-2.7961,-1.9693,-0.96249,-0.55139,-3.071,-3.5866,-3.1536,-1.9985,-2.3912,-2.0285,-2.5428,-1.5481,-1.2389,-0.60209,-1.8321,-1.5563,-2.2197,-3.0746,-2.7648,-2.4153,-3.1797,-3.6446,-0.82617,-0.92975,-1.9494,-1.3741,-1.0674,-2.5349,-1.1476,-2.4838,-2.6604,-2.1048,-2.3723
1.3513,0.77388,-0.71758,-0.41131,-0.15658,0.040803,-1.4955,0.81332,2.5713,4.3294,2.9141,-0.033688,-0.54402,1.2563,3.0462,2.7285,1.6765,0.93529,4.0157,4.1879,3.4576,3.1482,5.111,2.8986,3.3019,1.3655,1.3206,0.91068,0.44403,0.38597,-0.48536,-0.1887,-0.043247,-0.57864,-0.84278,-0.70246,-1.6207,-1.5619,-2.049,-1.2633,-1.4397,-1.0413,-1.1158,0.17811,1.4218,0.15181,0.065932,0.31266,-1.3559,-0.65997,1.369,1.038,-0.56009,-0.38648,-0.97526,-0.69656,-1.212,0.44234,2.207,3.7029,3.5782,0.45764,-0.16159,2.4907,4.077,3.2942,0.99483,0.62872,2.4009,1.9824,0.92042,0.073866,1.0531,-0.42241,-0.06649,-1.0626,-0.84281,-0.1733,0.26586,0.10782,-0.52663,-0.16121,-0.93136,-1.4162,-1.5213,-1.8373,-3.6571,-3.1302,-3.7173,-2.2038,-2.1228,-0.32272,-0.64553,-0.10041,0.58194,-1.4184,-1.6832,-0.5342,-2.0447,-1.365
0.28882,-0.29962,0.69156,1.5123,1.3216,0.32596,-0.74563,-1.1771,0.0098991,-0.54133,-1.2571,-0.133,-0.76103,-0.65654,2.1307,2.3234,4.7912,5.5818,6.3229,6.7906,5.4358,3.6661,2.6992,1.4564,1.2656,0.60602,1.0803,1.3907,3.0588,2.2448,2.8268,2.9486,4.2253,2.5741,1.2936,1.3105,0.76762,0.48929,0.36178,-1.2874,-2.0574,-2.0182,-0.59966,0.27525,-1.2674,2.3003,1.2643,-0.85205,0.1517,0.69352,0.40738,0.73199,0.24433,1.3893,-0.35962,-0.19847,-2.3968,-3.3423,-1.8468,-1.7566,-2.7588,-1.1352,-1.6995,-1.0225,1.4303,1.1965,2.3418,3.2349,4.3807,3.759,2.5111,2.3716,2.1256,0.28098,0.087057,0.0060029,0.067205,1.2603,3.0784,2.0309,1.8609,1.2804,2.182,0.22202,-0.11371,-0.96101,-0.19965,-1.1153,-0.22981,-0.82277,-1.842,-0.88235,0.62537,0.64288,-1.2079,2.2443,0.75834,0.038228,0.017614,-0.58413
1.3992,2.3463,0.81491,-0.88937,-0.69205,-0.020071,0.090027,-0.78104,0.23744,-0.025073,1.1054,0.97558,0.24415,-0.35841,-1.6871,-0.86323,-2.3359,-0.087682,1.7579,0.42847,-0.12619,-0.011469,-0.14875,-0.84655,-0.4886,0.22183,0.30419,0.25143,0.01973,-0.43937,1.1973,2.5971,3.5434,2.0598,1.064,2.3218,3.549,3.81,4.0655,3.2284,3.3128,2.034,2.8734,1.9886,1.4508,0.46327,-0.90182,0.8288,0.42283,0.78396,-0.77276,-0.47139,-1.8645,-3.7605,-3.481,-3.4536,-2.8886,-2.0226,-1.0975,-2.1118,-0.43556,-1.0093,-0.29336,-1.1695,-2.8404,-1.8424,-2.7912,-0.72137,0.22832,-0.27552,-0.78206,-0.081652,0.23099,0.17353,-0.10767,0.093254,-0.26984,-1.0395,-1.2783,-1.4289,-0.22247,1.3072,2.2281,0.43824,0.040895,1.671,2.5257,2.2654,1.2458,1.0702,2.7658,1.799,2.1821,0.90437,0.49529,0.43501,-1.9088,-1.071,-1.3873,-1.3413
-1.7657,-2.139,-2.6607,-0.31737,-0.10688,-0.35649,-0.624,-0.21037,0.58044,0.053677,-0.98879,-0.21883,0.2737,0.84682,-0.16148,-0.69695,-0.4353,0.055374,-1.1138,-1.6054,-0.83057,-0.069395,0.49755,0.25952,-0.79468,-1.6074,0.24251,1.5194,-0.12757,0.76946,-0.44512,-0.46503,-0.20298,-0.29156,0.050171,0.58396,1.2587,0.16205,1.3764,2.2913,3.4506,3.6511,4.0514,2.5119,3.4276,2.9623,2.6931,1.7022,1.8485,2.5807,-1.991,-2.7097,-3.4869,-1.3733,-1.9305,-1.5685,-1.4276,-1.5096,-0.90699,-0.59669,-1.0054,-0.39957,0.66423,0.91848,-0.32164,-0.26376,-1.2478,-0.81238,-1.1454,-1.9306,-1.2077,0.67155,1.0325,0.87989,0.4851,-0.22102,0.36693,1.0318,-0.76779,-0.079512,-1.9,-2.2659,-1.8535,-1.702,-1.1015,-0.84679,-1.2391,-2.1754,-0.41355,0.055962,1.4637,3.3532,2.9556,1.9415,3.8069,3.6414,2.2027,0.95887,0.7725,1.8455
